coverage,errors,time,rsum,size
14,0,2.0916064999983064,7.319997,4
14,0,2.846301099998527,7.319997,4
19,2,3.5372816000017338,7.909998,3
41,1,2.6902125000051456,7.319998,3
18,0,2.077669300000707,6.989998,3
20,2,2.7677346000054968,8.009998,3
10,0,4.894858399995428,7.939998,3
6,4,4.135385299996415,6.209996,5
31,2,3.2673872000013944,8.079998,3
21,2,3.723956800000451,8.529997,3
20,2,2.4488949999940814,8.009998,3
15,2,3.9419840999980806,6.789997,4
31,2,4.952353399996355,8.079998,3
20,2,3.8651759999993374,6.439997,5
11,1,3.8268211999966297,8.579997,3
16,0,2.318207299998903,7.149998,3
5,0,2.004246800002875,7.289998,3
2,1,12.789966999996977,4.329996,8
2,0,15.935628999999608,3.889997,8
1,0,22.006920799998625,5.479996,8
1,0,13.529295200001798,4.429996,8
1,0,18.451961099999608,4.079998,7
3,0,15.731241699999373,4.489998,7
1,0,10.343611200005398,4.849996,8
1,0,14.23794320000161,3.309996,9
4,1,12.24955829999817,4.909997,7
2,1,13.799775599996792,4.509995999999999,9
1,0,12.289985600000364,5.339999,6
14,3,2.081159300003492,8.419998,3
10,0,4.121936299998197,7.429997,4
23,3,0.9363663000040106,8.649999,2
17,0,17.270945299998857,7.019997999999999,4
15,1,12.25378500000079,4.559996,8
15,0,1.62679560000106,7.169998,4
14,0,4.1954952999949455,4.749995,8
8,2,2.5162192999996478,8.219999,3
19,0,1.646196499998041,8.169998,3
15,0,1.3649186999973608,7.709998999999999,3
19,0,1.9497492000009515,8.169998,3
14,3,2.023908199997095,8.419998,3
15,0,2.761845100001665,5.249995999999999,8
14,3,2.1396687000014936,8.419998,3
14,3,1.6518799999976181,8.419998,3
6,0,5.201390700000047,4.499995999999999,8
15,0,1.5611196999961976,7.709998999999999,3
15,0,1.9849402999971062,7.169998,4
23,3,11.421203400001104,8.649999,2
19,0,1.3773539000030723,8.169998,3
14,3,2.2247371999983443,8.419998,3
13,0,2.5696272999994108,6.309997,5
7,0,4.8837838000035845,4.459998,7
15,0,2.571534900002007,7.229997999999999,4
15,0,23.422164800002065,6.719997,5
15,0,3.591924200001813,7.229997999999999,4
