coverage,errors,time,rsum,size
2,0,2.1005548000030103,2.029997,5
1,0,1.4808861999990768,2.529998,4
25,0,0.3001356999957352,3.6499989999999998,2
26,0,0.39958240000123624,3.709997,3
25,0,0.39776930000516586,3.6499989999999998,2
25,0,0.2949577999970643,3.6499989999999998,2
25,0,0.2985368000008748,3.6499989999999998,2
19,0,0.3908348999975715,3.6699979999999996,2
25,0,0.300673600002483,3.6499989999999998,2
3,0,2.5531415000004927,2.509997,5
10,0,0.5345598999992944,2.869998,4
21,0,3.0762109000061173,3.589997,3
25,0,0.29775440000230446,3.6499989999999998,2
20,0,2.2312091999992845,2.9599970000000004,5
14,0,0.44741879999492085,3.259997,4
2,0,2.9096760000029462,2.6699960000000003,4
6,0,3.3805744999990566,2.759996,4
41,1,0.3960724999997183,3.619997,4
34,0,0.5414393999963067,3.769998,3
7,1,3.1204301999969175,2.9599970000000004,4
25,0,0.29915060000348603,3.6499989999999998,2
15,0,0.3524170000018785,3.4699979999999995,3
11,0,1.4637038000000757,2.739998,4
19,0,0.29791979999572504,3.6699979999999996,2
7,0,2.0191558999940753,2.8799980000000005,4
1,0,2.519196599998395,2.119997,5
1,0,0.9057686000014655,2.559998,5
25,0,0.3058510999981081,3.6499989999999998,2
4,0,2.6121710000006715,2.489997,4
25,0,0.3948593000022811,3.6499989999999998,2
25,0,0.29618760000448674,3.6499989999999998,2
25,0,0.4908090999961132,3.6499989999999998,2
25,0,0.39345379999576835,3.6499989999999998,2
15,0,2.902201500000956,2.7599970000000003,5
35,0,0.2974635999999009,3.8399989999999997,2
25,0,0.3020044000004418,3.6499989999999998,2
25,0,0.3950258999975631,3.6499989999999998,2
8,0,0.5447070000009262,3.399997,3
25,0,0.3617632999958005,3.579998,3
11,0,4.7489617000028375,2.609998,4
25,0,0.30811820000235457,3.6499989999999998,2
13,1,2.833273399999598,3.139996,5
25,0,0.30376149999938207,3.6499989999999998,2
35,0,0.34352039999794215,3.8399989999999997,2
19,0,0.30019929999980377,3.6699979999999996,2
32,0,0.30925379999825964,3.9599979999999997,2
19,0,0.3999242999998387,3.6699979999999996,2
