coverage,errors,time,rsum,size
161,0,1.3905736999950022,1.969999,4
86,0,0.9414115999970818,2.239999,3
112,0,0.5386560000042664,2.53,3
24,0,1.5239012000020011,1.6099990000000002,4
260,0,0.2075161999964621,3.289999,1
24,0,1.3024282000042149,1.6099990000000002,4
82,0,2.169825999997556,2.7599970000000003,3
260,0,0.2771744999990915,3.289999,1
66,0,1.254332999997132,1.889998,4
157,0,0.7137016999986372,2.6699979999999996,2
24,0,1.861129400000209,1.6099990000000002,4
39,0,0.7980715000012424,1.839999,4
22,0,1.6061977999997907,2.2199969999999998,3
260,0,0.27876410000317264,3.289999,1
157,0,0.5629527000055532,2.6699979999999996,2
123,0,1.6512129999973695,2.4199979999999996,3
157,0,0.7260948000039207,2.6699979999999996,2
137,0,0.6015578999940772,2.6799969999999997,3
112,0,0.5579234999968321,2.53,3
40,0,1.7625374999988708,2.06,4
28,0,0.7140922000035062,2.589997,3
77,0,1.3157944999984466,2.49,3
137,0,0.5735188999969978,2.6799969999999997,3
112,0,0.39953719999903115,2.53,3
111,0,0.6005621000003885,2.179996,4
260,0,0.21807629999966593,3.289999,1
13,0,1.122271100000944,2.37,3
26,0,0.5503174000041327,2.629997,3
92,0,1.0476629000040703,1.8499990000000002,4
260,0,0.24823059999471297,3.289999,1
77,0,0.451317699997162,2.41,3
260,0,0.19928409999556607,3.289999,1
107,2,2.6565816000002087,2.6399999999999997,3
43,0,0.693438199996308,2.079999,3
94,0,1.1299761000045692,2.42,3
157,0,0.4485610999981873,2.6699979999999996,2
260,0,0.20163830000092275,3.289999,1
260,0,0.20073019999836106,3.289999,1
87,0,0.5916496999998344,2.689997,3
77,0,1.3812318999989657,2.49,3
105,4,1.3982744000022649,2.6399999999999997,2
39,0,1.2381461000040872,2.5399979999999998,3
260,0,0.20147439999709604,3.289999,1
157,0,0.35384569999587256,2.6699979999999996,2
105,4,1.5511794000049122,2.6399999999999997,2
260,0,0.1985999999960768,3.289999,1
86,0,1.2450493999931496,2.239999,3
162,1,0.34989750000386266,2.809999,2
260,0,0.19901869999739574,3.289999,1
157,0,0.447910499999125,2.6699979999999996,2
112,0,0.49644570000236854,2.53,3
113,1,0.4910897000008845,2.719999,2
260,0,0.19957140000042273,3.289999,1
77,0,0.4465677999978652,2.41,3
87,0,0.4005431999976281,2.689997,3
260,0,0.19830240000010235,3.289999,1
260,0,0.2006256000022404,3.289999,1
