coverage_onestep,coverage_twostep,coverage_relative_%
23,72,213.0434782608696
15,14,-6.666666666666667
9,9,0.0
43,73,69.76744186046511
30,30,0.0
50,92,84.0
54,95,75.92592592592592
24,24,0.0
7,7,0.0
49,96,95.91836734693877
46,69,50.0
11,11,0.0
28,31,10.714285714285714
7,7,0.0
11,11,0.0
42,76,80.95238095238095
54,86,59.25925925925925
42,45,7.142857142857142
24,67,179.16666666666669
27,27,0.0
58,67,15.517241379310345
55,91,65.45454545454545
45,53,17.77777777777778
37,47,27.027027027027028
7,7,0.0
45,61,35.55555555555556
44,56,27.27272727272727
36,39,8.333333333333332
21,25,19.047619047619047
35,38,8.571428571428571
52,88,69.23076923076923
22,20,-9.090909090909092
45,74,64.44444444444444
29,30,3.4482758620689653
52,71,36.53846153846153
36,59,63.888888888888886
8,8,0.0
54,75,38.88888888888889
62,85,37.096774193548384
27,31,14.814814814814813
6,6,0.0
6,6,0.0
19,18,-5.263157894736842
18,70,288.88888888888886
10,10,0.0
47,79,68.08510638297872
31,40,29.03225806451613
48,101,110.41666666666667
33,74,124.24242424242425
34,38,11.76470588235294
4,4,0.0
4,4,0.0
34,36,5.88235294117647
49,67,36.734693877551024
42,39,-7.142857142857142
25,26,4.0
8,8,0.0
30,69,130.0
6,6,0.0
47,69,46.808510638297875
40,67,67.5
27,61,125.92592592592592
25,26,4.0
6,6,0.0
58,76,31.03448275862069
42,45,7.142857142857142
5,5,0.0
29,36,24.137931034482758
44,53,20.454545454545457
22,23,4.545454545454546
49,57,16.3265306122449
23,82,256.52173913043475
9,9,0.0
44,54,22.727272727272727
54,73,35.18518518518518
33,40,21.21212121212121
7,7,0.0
25,75,200.0
40,37,-7.5
3,3,0.0
39,81,107.6923076923077
16,17,6.25
12,12,0.0
19,18,-5.263157894736842
39,38,-2.564102564102564
9,9,0.0
36,35,-2.7777777777777777
13,22,69.23076923076923
8,8,0.0
7,7,0.0
38,39,2.631578947368421
1,39,3800.0
5,5,0.0
51,85,66.66666666666666
55,82,49.09090909090909
50,58,16.0
7,7,0.0
38,39,2.631578947368421
31,32,3.225806451612903
21,72,242.85714285714283
36,47,30.555555555555557
49,81,65.3061224489796
38,56,47.368421052631575
56,80,42.857142857142854
