coverage_anchors,coverage_twostep,coverage_relative_%
8,1,-87.5
6,9,50.0
71,10,-85.91549295774648
16,8,-50.0
50,8,-84.0
16,1,-93.75
9,13,44.44444444444444
17,13,-23.52941176470588
21,1,-95.23809523809523
8,15,87.5
73,7,-90.41095890410958
84,12,-85.71428571428571
7,3,-57.14285714285714
19,2,-89.47368421052632
14,11,-21.428571428571427
74,9,-87.83783783783784
11,11,0.0
17,12,-29.411764705882355
66,10,-84.84848484848484
8,6,-25.0
44,9,-79.54545454545455
13,5,-61.53846153846154
16,7,-56.25
17,6,-64.70588235294117
72,13,-81.94444444444444
76,9,-88.1578947368421
3,7,133.33333333333331
5,10,100.0
12,1,-91.66666666666666
18,1,-94.44444444444444
67,10,-85.07462686567165
84,8,-90.47619047619048
81,13,-83.9506172839506
10,14,40.0
51,9,-82.35294117647058
14,4,-71.42857142857143
46,7,-84.78260869565217
4,6,50.0
61,4,-93.44262295081968
11,8,-27.27272727272727
14,8,-42.857142857142854
7,9,28.57142857142857
11,1,-90.9090909090909
85,4,-95.29411764705881
14,4,-71.42857142857143
9,1,-88.88888888888889
47,8,-82.97872340425532
92,8,-91.30434782608695
80,2,-97.5
11,11,0.0
87,7,-91.95402298850574
14,10,-28.57142857142857
77,12,-84.4155844155844
70,15,-78.57142857142857
11,5,-54.54545454545454
18,10,-44.44444444444444
17,6,-64.70588235294117
12,5,-58.333333333333336
96,3,-96.875
9,10,11.11111111111111
14,13,-7.142857142857142
9,3,-66.66666666666666
56,4,-92.85714285714286
14,4,-71.42857142857143
13,5,-61.53846153846154
46,12,-73.91304347826086
78,12,-84.61538461538461
12,3,-75.0
73,8,-89.04109589041096
51,3,-94.11764705882352
7,1,-85.71428571428571
74,6,-91.8918918918919
13,11,-15.384615384615385
16,9,-43.75
84,4,-95.23809523809523
16,12,-25.0
77,8,-89.6103896103896
55,7,-87.27272727272727
13,13,0.0
14,16,14.285714285714285
46,2,-95.65217391304348
76,14,-81.57894736842105
19,6,-68.42105263157895
12,10,-16.666666666666664
13,8,-38.46153846153847
17,3,-82.35294117647058
14,9,-35.714285714285715
4,4,0.0
62,6,-90.32258064516128
56,11,-80.35714285714286
72,12,-83.33333333333334
10,1,-90.0
14,8,-42.857142857142854
74,6,-91.8918918918919
18,4,-77.77777777777779
54,10,-81.48148148148148
69,8,-88.40579710144928
25,11,-56.00000000000001
11,8,-27.27272727272727
69,10,-85.5072463768116
12,2,-83.33333333333334
9,9,0.0
11,14,27.27272727272727
93,4,-95.6989247311828
46,5,-89.13043478260869
18,9,-50.0
14,6,-57.14285714285714
11,17,54.54545454545454
