coverage,errors,time,rsum,size
60,1,0.09441310001420788,16.989998999999997,2
95,1,0.06360510000376962,17.240000000000002,1
168,8,0.08522960002301261,17.299999,2
95,1,0.0453581000037957,17.240000000000002,1
95,1,0.04257829999551177,17.240000000000002,1
95,1,0.04610109998611733,17.240000000000002,1
91,7,0.04317250000895001,17.229999,1
149,13,0.10460550000425428,17.249999,2
225,17,0.11856130001251586,17.489998,2
279,11,0.109801000013249,17.71,1
248,13,0.07029910001438111,17.539998999999998,2
147,13,0.1132293000118807,17.239999,2
16,1,0.082738099998096,16.449998,2
1,0,0.7057449999847449,11.569993,11
126,3,0.07476499999756925,17.3,1
207,1,0.0555807999917306,17.509999999999998,1
229,20,0.11478070000885054,17.499999,2
147,13,0.09323840000433847,17.239999,2
76,2,0.08938359998865053,17.019999,2
150,8,0.06547339999815449,17.25,2
150,1,0.09192279999842867,17.249999,2
103,1,0.08818920000339858,17.02,2
180,1,0.052672000019811094,17.46,1
95,1,0.04390270001022145,17.240000000000002,1
314,16,0.056379999994533136,17.77,1
163,2,0.10600659999181516,17.259999,2
95,1,0.0439710000064224,17.240000000000002,1
75,0,0.07337619998725131,16.979999,2
139,11,0.08083290001377463,17.219998,2
81,1,0.05759330000728369,17.21,1
1,1,0.718136899988167,10.579993000000002,13
279,11,0.0936418000201229,17.71,1
166,2,0.10894330000155605,17.279998,2
114,4,0.09283310000319034,17.039999,2
207,1,0.0534431999840308,17.509999999999998,1
207,1,0.06218109998735599,17.509999999999998,1
132,4,0.10179600000265054,17.189999,2
192,16,0.058855899987975135,17.479999,1
225,8,0.04917939999722876,17.549999,1
180,1,0.07978480000747368,17.46,1
81,1,0.06250180001370609,17.21,1
163,2,0.10630300000775605,17.259999,2
234,13,0.10186460000113584,17.52,2
44,0,0.08313490002183244,16.699999,2
95,1,0.04343140000128187,17.240000000000002,1
95,1,0.04101929999887943,17.240000000000002,1
156,9,0.0915124999883119,17.259999,2
84,8,0.0673086000024341,17.22,1
95,1,0.04591480002272874,17.240000000000002,1
84,8,0.04613229999085888,17.22,1
81,1,0.0806416999839712,17.21,1
119,1,0.09049549998599105,17.059998999999998,2
180,1,0.08545300000696443,17.46,1
95,1,0.054165099980309606,17.240000000000002,1
81,1,0.06821569998282939,17.21,1
220,14,0.11885450000409037,17.479999,2
247,12,0.10431540000718087,17.549999,2
91,7,0.047994299995480105,17.229999,1
95,1,0.045632800000021234,17.240000000000002,1
126,3,0.048102300002938136,17.3,1
95,1,0.04460979998111725,17.240000000000002,1
95,1,0.046219499985454604,17.240000000000002,1
279,11,0.05835730000399053,17.71,1
95,1,0.04675989999668673,17.240000000000002,1
140,15,0.08703749999403954,17.219999,2
91,1,0.10545449997880496,16.959999,2
91,7,0.05173750000540167,17.229999,1
158,11,0.07925719997729175,17.27,2
180,1,0.07332609998411499,17.46,1
95,1,0.04303299999446608,17.240000000000002,1
81,1,0.05955780000658706,17.21,1
248,13,0.08780259999912232,17.539998999999998,2
137,5,0.06718730001011863,17.239998999999997,2
95,1,0.043045600003097206,17.240000000000002,1
1,0,0.4554074000043329,12.719994,9
248,13,0.10634009999921545,17.539998999999998,2
98,9,0.08627589998650365,17.249999,1
95,1,0.045958600006997585,17.240000000000002,1
180,1,0.0527484999911394,17.46,1
180,1,0.04900389999966137,17.46,1
95,1,0.04679819999728352,17.240000000000002,1
78,0,0.07418890000553802,16.959999,2
314,16,0.05686870001954958,17.77,1
180,1,0.0615072000073269,17.46,1
91,1,0.07774049998261034,16.959999,2
197,8,0.07127730001229793,17.42,2
81,1,0.047611999994842336,17.21,1
279,11,0.04752369999187067,17.71,1
81,1,0.045348400017246604,17.21,1
180,1,0.07005469998694025,17.46,1
180,1,0.05776809999952093,17.46,1
95,1,0.04592230002162978,17.240000000000002,1
50,4,0.07893889999832027,16.739998999999997,2
180,1,0.05535889999009669,17.46,1
247,19,0.09959200001321733,17.539998999999998,2
138,16,0.09741790001862682,17.219999,2
95,1,0.04491009999765083,17.240000000000002,1
146,8,0.08809150001616217,17.249999,2
95,1,0.04244960000505671,17.240000000000002,1
85,5,0.05546379997394979,17.22,1
304,17,0.10603850000188686,17.759999999999998,1
139,13,0.09951709999586456,17.21,2
314,16,0.06358889999683015,17.77,1
180,1,0.06048099999316037,17.46,1
45,0,0.08815409999806434,16.729999,2
95,1,0.04123449997860007,17.240000000000002,1
314,16,0.05297300001257099,17.77,1
95,1,0.04502279998268932,17.240000000000002,1
81,1,0.04443459998583421,17.21,1
207,1,0.07560389998252504,17.509999999999998,1
89,0,0.06191479999688454,16.96,2
84,2,0.0697441000083927,17.219999,1
192,16,0.06990040000528097,17.479999,1
95,1,0.04932990000816062,17.240000000000002,1
95,1,0.06125379999866709,17.240000000000002,1
84,8,0.05531160000828095,17.22,1
84,2,0.07832280002185144,17.219999,1
95,1,0.04167710000183433,17.240000000000002,1
95,1,0.04421079999883659,17.240000000000002,1
207,1,0.07774820001213811,17.509999999999998,1
180,1,0.04845279999426566,17.46,1
44,1,0.0773373999982141,16.729999,2
84,2,0.04198700000415556,17.219999,1
178,2,0.11669740002253093,17.33,2
137,5,0.07317620000685565,17.239998999999997,2
279,11,0.05927269998937845,17.71,1
95,1,0.048004899988882244,17.240000000000002,1
207,1,0.08155940001597628,17.509999999999998,1
95,6,0.07725380000192672,17.06,2
180,1,0.048462399980053306,17.46,1
166,9,0.08937619999051094,17.279999,2
230,11,0.09874630000558682,17.509999,2
207,1,0.06712960000731982,17.509999999999998,1
37,2,0.08328489999985322,16.7,2
279,11,0.061374900018563494,17.71,1
1,0,0.5814849000016693,12.079995,10
180,1,0.06156969998846762,17.46,1
61,5,0.08399029998690821,16.79,2
76,2,0.08527409998350777,17.019999,2
141,11,0.08827460001339205,17.239999,2
81,1,0.04748999999719672,17.21,1
189,16,0.0494163999974262,17.479999,1
95,1,0.046247500024037436,17.240000000000002,1
1,0,0.6822509000194259,11.999994999999998,10
190,18,0.0771266000228934,17.48,1
78,0,0.09531769997556694,16.959999,2
95,1,0.04727089998777956,17.240000000000002,1
95,1,0.045534800010500476,17.240000000000002,1
95,1,0.040483999997377396,17.240000000000002,1
43,4,0.07129069999791682,16.689999999999998,2
44,0,0.05835989999468438,16.699999,2
190,18,0.06825059998664074,17.48,1
89,1,0.11217360000591725,16.94,2
207,1,0.05369359999895096,17.509999999999998,1
43,1,0.08479600001010112,16.729999,2
81,1,0.043811699986690655,17.21,1
146,8,0.08807379999780096,17.249999,2
81,1,0.05409289998351596,17.21,1
81,1,0.08729440000024624,17.21,1
75,0,0.07145940000191331,16.979999,2
84,8,0.05921829998260364,17.22,1
180,1,0.08332209999207407,17.46,1
191,20,0.05029909999575466,17.48,1
70,3,0.09598280000500381,17.0,2
118,14,0.06803900000522844,17.279999,1
70,2,0.08335999998962507,16.999999,2
213,3,0.09860379999736324,17.48,2
207,1,0.05684599999221973,17.509999999999998,1
95,1,0.045425299991620705,17.240000000000002,1
225,8,0.05950410000514239,17.549999,1
95,1,0.042847100005019456,17.240000000000002,1
106,0,0.07332539997878484,17.009999999999998,2
190,18,0.06602109997766092,17.48,1
148,12,0.09481790001154877,17.249997999999998,2
207,1,0.06402550000348128,17.509999999999998,1
95,1,0.044339299987768754,17.240000000000002,1
153,2,0.09424969999236055,17.269998,2
113,5,0.08431130001554266,17.029999,2
106,0,0.08259440000983886,17.009999999999998,2
95,1,0.04651039998861961,17.240000000000002,1
95,1,0.041614399990066886,17.240000000000002,1
95,1,0.04161129999556579,17.240000000000002,1
95,1,0.04609160000109114,17.240000000000002,1
180,1,0.0965518000011798,17.46,1
95,1,0.048986999987391755,17.240000000000002,1
231,11,0.1070350999943912,17.489999,2
47,1,0.07399249999434687,16.749997999999998,2
95,1,0.045117300003767014,17.240000000000002,1
67,4,0.08495269998093136,16.990000000000002,2
180,1,0.053861599997617304,17.46,1
95,1,0.04649910001899116,17.240000000000002,1
314,16,0.05704310000874102,17.77,1
103,1,0.07917069998802617,17.02,2
95,1,0.0432452000095509,17.240000000000002,1
95,1,0.04127039999002591,17.240000000000002,1
52,1,0.12903780001215637,16.809998999999998,2
203,5,0.1024442000198178,17.449999,2
58,3,0.08023409999441355,16.819998,2
180,1,0.051784199982648715,17.46,1
66,2,0.08755920000839978,16.779999,2
106,0,0.0805232000129763,17.009999999999998,2
67,4,0.05254770000465214,16.990000000000002,2
91,1,0.08342549999360926,16.959999,2
1,0,1.3425759999954607,12.009995,11
180,1,0.10877180000534281,17.46,1
95,1,0.04637170000933111,17.240000000000002,1
87,6,0.0892390999943018,16.959998,2
197,8,0.11882199998944998,17.42,2
1,0,0.8140683000092395,11.079994000000001,11
207,1,0.06456790000083856,17.509999999999998,1
95,1,0.04680819998611696,17.240000000000002,1
