coverage,errors,time,rsum,size
26,1,0.028701399998681154,3.289999,2
47,0,0.027331600000252365,3.0399979999999998,2
27,0,0.011109799999758252,3.289999,1
47,0,0.023523099998783437,3.0399979999999998,2
27,0,0.02282030000060331,2.699998,2
27,0,0.010234500001388369,3.289999,1
5,0,0.09520449999945413,2.14,2
47,0,0.018191699999078992,3.0399979999999998,2
47,0,0.021916300000157207,3.0399979999999998,2
5,0,0.09631789999912144,2.14,2
4,0,0.09608529999968596,2.14,2
29,0,0.09931119999964722,2.64,2
62,0,0.0347658999999112,3.139997,4
14,0,0.08402320000095642,1.989999,3
29,0,0.09969459999956598,2.52,2
46,0,0.03372719999970286,2.989998,2
5,0,0.024284400000397,2.619999,2
27,0,0.011167399999976624,3.289999,1
13,0,0.01970219999930123,2.649998,2
27,0,0.010486299999683979,3.289999,1
5,0,0.10917940000035742,2.14,2
21,0,0.09352139999828069,2.599999,2
52,0,0.033607499999561696,3.5399979999999998,2
27,0,0.010441200000059325,3.289999,1
21,0,0.1034163999993325,2.599999,2
5,0,0.11323799999991024,2.14,2
27,0,0.010648999999830266,3.289999,1
46,0,0.03563829999984591,2.989998,2
5,0,0.0953577000000223,2.14,2
26,1,0.030912099999113707,3.289999,2
22,0,0.03841389999979583,3.069998,3
28,0,0.0973418000012316,3.039999,2
47,0,0.024254800000562682,3.0399979999999998,2
5,0,0.13367990000006102,2.14,2
23,0,0.033845099998870865,3.069998,3
4,0,0.10351769999942917,2.14,2
5,0,0.11470860000008543,2.14,2
14,0,0.023809000000255764,2.669998,2
27,0,0.011953200000789366,3.289999,1
29,0,0.09175630000027013,2.64,2
5,0,0.09486699999979464,2.14,2
22,0,0.09429290000116453,2.599999,2
5,0,0.09837790000165114,2.14,2
30,0,0.09275410000009288,2.64,2
3,0,0.10281949999989592,2.539999,2
47,0,0.02246500000001106,3.0399979999999998,2
47,0,0.019030400000701775,3.0399979999999998,2
32,0,0.015602599998601363,3.309999,1
27,0,0.011133099998914986,3.289999,1
47,0,0.022135299999717972,3.0399979999999998,2
27,0,0.02323190000061004,2.699998,2
22,0,0.034953100001075654,3.069998,3
5,0,0.11350500000116881,2.14,2
21,0,0.09646380000049248,2.599999,2
47,0,0.02003290000175184,3.0399979999999998,2
5,0,0.0939258999987942,2.14,2
5,0,0.09041250000154832,2.14,2
27,0,0.014207800000804127,3.289999,1
46,0,0.03489430000081484,2.989998,2
22,0,0.035816699999486445,3.069998,3
32,0,0.01571970000077272,3.089998,2
5,0,0.10255870000037248,2.14,2
27,0,0.011025300000255811,3.289999,1
5,0,0.07843659999889496,2.14,2
58,1,0.03598299999976007,3.279998,3
27,0,0.012342500000158907,3.289999,1
47,0,0.02260480000040843,3.0399979999999998,2
5,0,0.09430019999854267,2.14,2
6,0,0.018718500001341454,2.619999,2
6,0,0.017578799999682815,2.619999,2
28,0,0.08253470000090601,3.0899989999999997,2
27,0,0.011350799999490846,3.289999,1
52,0,0.025149600000077044,3.5399979999999998,2
52,0,0.04030799999964074,3.5399979999999998,2
23,0,0.029332500000236905,3.069998,3
5,0,0.026238700000249082,2.619999,2
52,0,0.026716700000179117,3.5399979999999998,2
27,0,0.011896199999682722,3.289999,1
25,0,0.06069480000041949,3.189998,3
5,0,0.11490439999943192,2.14,2
47,0,0.021820599999045953,3.0399979999999998,2
62,0,0.04103140000006533,3.139997,4
47,0,0.02335500000117463,3.0399979999999998,2
22,0,0.031093499999769847,3.069998,3
28,0,0.11658579999857466,2.049999,4
27,0,0.012816999998904066,3.289999,1
62,0,0.03948119999949995,3.139997,4
13,0,0.027900499999304884,2.649998,2
2,0,0.10111740000138525,2.539999,2
22,0,0.03163729999869247,3.069998,3
47,0,0.016818400001284317,3.0399979999999998,2
32,0,0.012507600000390084,3.309999,1
32,0,0.01628800000071351,3.309999,1
3,0,0.103032400000302,2.539999,2
26,1,0.026516800000536023,3.289999,2
22,0,0.03562039999997069,3.069998,3
13,0,0.020755300000018906,2.649998,2
26,1,0.02516269999978249,3.289999,2
47,0,0.026523500000621425,3.0399979999999998,2
47,0,0.018423299999994924,3.0399979999999998,2
27,0,0.010335199998735334,3.289999,1
4,0,0.08791360000032,2.14,2
52,0,0.03467629999977362,3.5399979999999998,2
21,0,0.08953459999975166,2.599999,2
47,0,0.02571469999929832,3.0399979999999998,2
27,0,0.011786799999754294,3.289999,1
29,0,0.09660040000017034,2.52,2
3,0,0.09192450000045937,2.539999,2
22,0,0.02936720000070636,3.069998,3
32,0,0.019732099999600905,3.089998,2
26,1,0.023367900001176167,3.289999,2
5,0,0.09178119999887713,2.14,2
46,0,0.034253700001499965,2.989998,2
