times_onestep,times_twostep,sizes_onestep,sizes_twostep,rsum_onestep,rsum_twostep,coverage_onestep,coverage_twostep,time_relative_%,sizes_relative_%,rsum_relative_%,coverage_relative_%
0.319149799994193,0.529395499965176,8,8,3.467323990362766,3.446791480010823,1,4,65.87680768554716,0.0,-0.592171669247296,300.0
0.3345046000322327,0.5699284000438638,8,8,3.603381550839052,3.608759840565434,8,8,70.37983931729063,0.0,0.14925673705383716,0.0
0.41887839999981225,0.5233331000199541,7,7,3.581362535848757,3.479146882626673,2,4,24.936759694505305,0.0,-2.854099583578163,100.0
0.32810159999644384,0.5053260000422597,8,8,3.3728838391449543,3.384407008952931,3,4,54.015097776949794,0.0,0.34164146639860893,33.33333333333333
0.30394889996387064,0.42676010000286624,6,6,3.9942145685278505,3.9879205496982664,1,1,40.40521286755561,0.0,-0.15757838547727107,0.0
0.31655750004574656,0.4938121000304818,8,8,3.5562658290779527,3.5608925552570976,8,9,55.99444017567732,0.0,0.1301006842996443,12.5
0.2796268999809399,0.4160891000065021,6,6,3.4696802470047197,3.4545576763112806,1,1,48.80152804857609,0.0,-0.43584911625484607,0.0
0.3417174000060186,0.5551128000370227,8,8,3.4523494106247616,3.41771290329009,1,3,62.44791749768833,0.0,-1.003273516524025,200.0
0.3739597999956459,0.6032657999894582,6,6,3.6690146050100094,3.584153293004139,1,1,61.318355608405554,0.0,-2.3129183484304785,0.0
0.2993912000092678,0.45620690000941977,6,6,3.4677706580397754,3.439199174123262,1,1,52.378192811043775,0.0,-0.8239150374685971,0.0
0.35896490002050996,0.5191988999722525,9,9,2.9676467433218665,2.8142870876472896,2,7,44.637790475499806,0.0,-5.167719372923481,250.0
0.3599430999602191,0.5643517000135034,8,8,3.404649164679661,3.412116142928446,7,8,56.789142527214864,0.0,0.2193171127953097,14.285714285714285
0.30758049996802583,0.513304500025697,8,8,3.346693724078608,3.1586837210832868,1,6,66.88460421875152,0.0,-5.617783355633564,500.0
0.3300479999743402,0.5874749000067823,9,9,2.7235028441154467,2.626157792469061,1,1,77.99680654100491,0.0,-3.5742592249064407,0.0
0.35778019996359944,0.6860530000412837,8,8,3.5188186800464827,3.5447679303946598,6,8,91.75264592928359,0.0,0.7374420993989464,33.33333333333333
0.4158711999771185,0.6205502999946475,8,8,3.546300456995521,3.563727001852323,6,9,49.216945061064706,0.0,0.49140068835469936,50.0
0.3079870999790728,0.4441410999861546,8,8,2.931955273259265,2.8323142119221525,2,2,44.207695717234,0.0,-3.3984509329280406,0.0
0.3281056000269018,0.4941407000296749,8,8,3.468196196252519,3.4742274156483637,3,6,50.60416524105644,0.0,0.17390075574045147,100.0
0.33745900000212714,0.5025682000559755,8,8,3.384946293110022,3.395432327591449,5,5,48.92718820739929,0.0,0.30978436800522774,0.0
0.316474899998866,0.4574342999840155,7,7,3.742795210564024,3.621947801018927,2,4,44.54046750173698,0.0,-3.228801009577162,100.0
0.3529132000403479,0.5160708000184968,9,9,2.8618381264648347,2.7371678373439607,1,1,46.23165128408216,0.0,-4.3563012166196975,0.0
0.32012739998754114,0.4973570999572985,8,8,3.5300171507426144,3.5315572487145603,8,8,55.362240150844585,0.0,0.043628625759565894,0.0
0.3064625999541022,0.468440999975428,8,8,3.3525939106357883,3.2836422059072343,2,1,52.85421452587844,0.0,-2.0566673616452964,-50.0
0.3398598000057973,0.48321569996187463,8,8,3.506559402814819,3.4872681677032813,7,6,42.18089340181804,0.0,-0.5501471070489237,-14.285714285714285
0.3117664000019431,0.4596064999932423,7,7,3.585323584463117,3.4540631465012335,1,1,47.42015175156071,0.0,-3.661048573989143,0.0
0.32627770002000034,0.4960332000046037,8,8,3.359919940877886,3.387480866650716,1,1,52.027919767179185,0.0,0.8202851930343624,0.0
0.35862639994593337,0.6508613000041805,7,7,3.4358410184891754,3.3315223985118574,3,1,81.4872803849088,0.0,-3.0361887938339343,-66.66666666666666
0.30546920001506805,0.52117179997731,9,9,2.8777277325522075,2.7495001973895454,1,2,70.61353483480556,0.0,-4.455860563603049,100.0
0.3199493999709375,0.4576121999998577,7,7,3.6174220514976456,3.525439744855366,1,3,43.02642856696238,0.0,-2.5427584985334595,200.0
0.332662699976936,0.4777275000233203,9,9,2.7532086099250526,2.6854376583905664,1,2,43.60717328887245,0.0,-2.4615262094626043,100.0
0.30835389997810125,0.4948717999504879,9,9,2.702062230285601,2.5945870764965733,1,1,60.48825715699812,0.0,-3.977523262951197,0.0
0.2695683999918401,0.39447920001111925,6,6,3.1066710461221825,3.1703604537436454,1,1,46.337330348460796,0.0,2.0500853381616144,0.0
0.28245480003533885,0.427564799960237,6,6,3.5700208498888215,3.5787548241995646,1,1,51.37459158305787,0.0,0.24464771153969792,0.0
0.3679083000170067,0.428591099975165,6,6,3.779242785741567,3.7500383522819574,1,8,16.494001346355383,0.0,-0.7727588597851626,700.0
0.29658119997475296,0.48018620000220835,6,6,3.79081179740423,3.7103109333867748,1,2,61.90716068418535,0.0,-2.1235784924110024,100.0
0.3020132000092417,0.6829125999938697,9,9,1.855991273639269,1.7808576876189273,1,1,126.12011659522575,0.0,-4.048164831778443,0.0
0.29047950002131984,0.4559476000140421,7,7,3.037057541527526,3.0763279534025774,1,1,56.963778848620194,0.0,1.2930414171639302,0.0
0.2975822999724187,0.466638799989596,6,6,3.5949954199677343,3.589150418225093,1,1,56.8099984551656,0.0,-0.16258718189671365,0.0
0.3061401000013575,0.4148531999671832,6,6,3.6780500672333796,3.6453239855183948,1,1,35.510898430275425,0.0,-0.88976716240302,0.0
