Metric,ONESTEP_MEAN,ONESTEP_STD,TWOSTEP_MEAN,TWOSTEP_STD,MEAN_DIFF_%,STD_DIFF_%,POINTWISE_MEAN_%,POINTWISE_STD_%
Coverage,1.049689440993789,0.555058524540345,2.8074534161490683,6.277748862609227,167.45562130177512,1031.0066569661199,145.57453416149067,411.73208669576036
