coverage_onestep,coverage_twostep,coverage_relative_%
24,45,87.5
36,57,58.333333333333336
54,72,33.33333333333333
19,33,73.68421052631578
39,39,0.0
27,41,51.85185185185185
31,58,87.09677419354838
47,65,38.297872340425535
20,29,45.0
31,50,61.29032258064516
45,45,0.0
17,17,0.0
23,39,69.56521739130434
24,31,29.166666666666668
20,37,85.0
27,38,40.74074074074074
20,41,105.0
31,30,-3.225806451612903
14,14,0.0
25,46,84.0
50,51,2.0
21,34,61.904761904761905
37,36,-2.7027027027027026
15,18,20.0
30,41,36.666666666666664
14,14,0.0
29,38,31.03448275862069
34,48,41.17647058823529
45,45,0.0
23,42,82.6086956521739
22,44,100.0
30,39,30.0
26,33,26.923076923076923
46,57,23.91304347826087
30,38,26.666666666666668
54,68,25.925925925925924
28,49,75.0
30,36,20.0
32,51,59.375
34,37,8.823529411764707
37,54,45.94594594594595
54,72,33.33333333333333
24,42,75.0
27,41,51.85185185185185
29,49,68.96551724137932
34,36,5.88235294117647
22,55,150.0
24,48,100.0
26,51,96.15384615384616
48,56,16.666666666666664
32,62,93.75
43,69,60.46511627906976
23,35,52.17391304347826
22,39,77.27272727272727
31,48,54.83870967741935
12,48,300.0
24,48,100.0
18,18,0.0
30,59,96.66666666666667
31,44,41.935483870967744
20,30,50.0
21,35,66.66666666666666
31,50,61.29032258064516
49,64,30.612244897959183
42,88,109.52380952380953
25,44,76.0
22,22,0.0
52,73,40.38461538461539
24,37,54.166666666666664
32,45,40.625
23,44,91.30434782608695
25,44,76.0
33,38,15.151515151515152
18,39,116.66666666666667
27,43,59.25925925925925
26,51,96.15384615384616
21,26,23.809523809523807
25,28,12.0
30,36,20.0
10,15,50.0
21,45,114.28571428571428
26,32,23.076923076923077
54,88,62.96296296296296
27,44,62.96296296296296
8,15,87.5
26,40,53.84615384615385
25,46,84.0
55,86,56.36363636363636
3,17,466.6666666666667
32,45,40.625
25,47,88.0
45,66,46.666666666666664
23,39,69.56521739130434
22,28,27.27272727272727
28,64,128.57142857142858
25,42,68.0
23,31,34.78260869565217
23,57,147.82608695652172
20,41,105.0
21,61,190.47619047619045
30,47,56.666666666666664
19,22,15.789473684210526
32,33,3.125
13,10,-23.076923076923077
34,42,23.52941176470588
28,47,67.85714285714286
29,49,68.96551724137932
35,52,48.57142857142857
23,23,0.0
32,70,118.75
26,25,-3.8461538461538463
31,53,70.96774193548387
54,82,51.85185185185185
18,19,5.555555555555555
2,2,0.0
