Metric,ONESTEP_MEAN,ONESTEP_STD,TWOSTEP_MEAN,TWOSTEP_STD,MEAN_DIFF_%,STD_DIFF_%,POINTWISE_MEAN_%,POINTWISE_STD_%
Time,0.020856634335234648,0.004919083991824171,0.02781861373588099,0.006841921281686659,33.38016713887992,39.08933641016022,34.26940392016563,26.12132046959895
Size,3.5622317596566524,1.34794015398823,3.5622317596566524,1.34794015398823,0.0,0.0,0.0,0.0
Ranges_Sum,4.4472029011629335,1.209894205910929,4.445362311010338,1.2065486618540349,-0.04138759111068296,-0.27651542098057036,0.009981432446528153,0.3128661359189373
Coverage,27.506437768240342,22.427206074075425,27.888412017167383,22.51361997997599,1.3886721797472368,0.3853083866761866,12.306529274921875,49.23463803879537
