Metric,ONESTEP_MEAN,ONESTEP_STD,TWOSTEP_MEAN,TWOSTEP_STD,MEAN_DIFF_%,STD_DIFF_%,POINTWISE_MEAN_%,POINTWISE_STD_%
Time,0.0802650630001881,0.008647924496277184,0.116702819000202,0.01478186321880252,45.39678240821728,70.9296054234275,45.38297233706644,10.244092604064173
Size,17.7,3.3391615714128,17.7,3.3391615714128,0.0,0.0,0.0,0.0
Ranges_Sum,20.678988075670258,1.010518462568244,20.701908085754273,1.0084032394748583,0.11083719377439445,-0.20932057866709022,0.11171961342134805,0.11764121301932606
Coverage,1.0,0.0,1.0,0.0,0.0,nan,0.0,0.0
