Metric,ONESTEP_MEAN,ONESTEP_STD,TWOSTEP_MEAN,TWOSTEP_STD,MEAN_DIFF_%,STD_DIFF_%,POINTWISE_MEAN_%,POINTWISE_STD_%
Time,0.026175233999747433,0.005694240900858604,0.03460518300060358,0.00624582736302384,32.20582097160043,9.686742654004428,33.010168287090494,13.472192319526727
Size,4.22,1.4804053498957641,4.22,1.4804053498957641,0.0,0.0,0.0,0.0
Ranges_Sum,5.402532052758387,0.6721956342690222,5.441481737011081,0.664136625620352,0.7209523955125361,-1.1989082103209292,0.7549174805935293,0.9750972569163541
Coverage,2.09,1.3645145656972664,2.34,1.524598307751914,11.961722488038278,11.731918887420962,16.566666666666666,44.37330278444462
