Metric,ANCHORS_MEAN,ANCHORS_STD,TWOSTEP_MEAN,TWOSTEP_STD,MEAN_DIFF_%,STD_DIFF_%,POINTWISE_MEAN_%,POINTWISE_STD_%,ANCHORS_ERROR_RATE_MEAN%,ANCHORS_ERROR_RATE_STD%
Time,24.512422340530314,5.641792478239587,4.555436844317835,1.6417379819951976,-81.41580305270115,-70.900418823851,-80.3698445197304,8.972608210157603,,
Size,3.2083333333333335,0.490599766931387,25.731060606060606,4.367539224221665,702.0070838252656,790.2448632496984,715.3787878787879,167.2539640973417,,
Ranges_Sum,31.595906780303032,0.6535771089764483,15.16915355115363,2.5131997168585793,-51.99013069436539,284.5299479344438,-51.939125384443386,8.270913446739696,,
Coverage,17.74621212121212,19.401655292170734,1.0075757575757576,0.08670850865348177,-94.32230522945571,-99.5530870570179,-61.584515124299564,42.99791929754553,8.15580477921479,13.965382274509814
