Metric,ANCHORS_MEAN,ANCHORS_STD,TWOSTEP_MEAN,TWOSTEP_STD,MEAN_DIFF_%,STD_DIFF_%,POINTWISE_MEAN_%,POINTWISE_STD_%,ANCHORS_ERROR_RATE_MEAN%,ANCHORS_ERROR_RATE_STD%
Time,0.8120099458697186,0.6077362815145517,0.1972090656955039,0.0276789413051177,-75.71346672554861,-95.44556707456424,-56.8243797723582,31.453575973070546,,
Size,2.5471331389698735,1.0694830603088672,2.9057337220602526,0.5469734476367879,14.078595955742088,-48.85627758528296,39.26951733074181,69.22276892688893,,
Ranges_Sum,2.5894350505345,0.5221460703242873,2.3195453614010164,0.2942727992777432,-10.422724797742047,-43.641671171635885,-7.5913094413501705,19.383436015140795,,
Coverage,125.72983479105928,89.54720833707749,31.0466472303207,31.587750281792207,-75.30685753153598,-64.72503066439745,-70.68128619515801,35.68576273608997,0.27597560156799594,1.315859662431766
