Metric,ANCHORS_MEAN,ANCHORS_STD,TWOSTEP_MEAN,TWOSTEP_STD,MEAN_DIFF_%,STD_DIFF_%,POINTWISE_MEAN_%,POINTWISE_STD_%,ANCHORS_ERROR_RATE_MEAN%,ANCHORS_ERROR_RATE_STD%
Time,0.3607009358289659,0.3533674324081512,0.15849082459941122,0.022224058847651502,-56.06032342689483,-93.71077897694263,-41.62384890916295,26.171295766149804,,
Size,1.1265597147950088,0.4547516221829159,1.8823529411764706,0.5572969109119724,67.08860759493672,22.549735663792628,75.60903149138444,54.12752089422608,,
Ranges_Sum,3.28155040285205,0.2979479560636879,2.722889576575443,0.26764655743293475,-17.024295156066042,-10.170030709751227,-16.279418890165026,11.546809860597275,,
Coverage,335.60249554367203,109.38382238627825,157.18894830659536,122.89226889061366,-53.16216345413309,12.349583521255688,-44.838731921885554,77.98401134260378,2.471444682499152,11.362583732204833
