Metric,ANCHORS_MEAN,ANCHORS_STD,TWOSTEP_MEAN,TWOSTEP_STD,MEAN_DIFF_%,STD_DIFF_%,POINTWISE_MEAN_%,POINTWISE_STD_%,ANCHORS_ERROR_RATE_MEAN%,ANCHORS_ERROR_RATE_STD%
Time,2.291400425321892,1.9898127767872118,0.24345211931361913,0.04573199695123679,-89.37540044842144,-97.70169347163021,-78.49177569744533,15.183229959620204,,
Size,2.725321888412017,0.9228166457232453,4.030042918454936,1.2950710447823095,47.874015748031525,40.3389341516824,51.82403433476395,40.45313241409516,,
Ranges_Sum,4.622230227467812,0.9100957256130792,3.87200282473857,1.3584689429371812,-16.23085319876499,49.266599623029634,-18.545182593553204,17.808877564681346,,
Coverage,37.17167381974249,21.165517045198825,14.339055793991417,13.612386210211008,-61.42477773929107,-35.68602089359856,-57.22784614827279,46.35053334188071,1.0268248258104615,3.1426404362271967
