Metric,ANCHORS_MEAN,ANCHORS_STD,TWOSTEP_MEAN,TWOSTEP_STD,MEAN_DIFF_%,STD_DIFF_%,POINTWISE_MEAN_%,POINTWISE_STD_%,ANCHORS_ERROR_RATE%
Coverage,27.789115646258505,20.89078542191387,1.0068027210884354,0.08219759165710593,-96.37698898408813,-99.60653661412422,-88.2044922426188,18.6074818444573,11.196547710437807
