Metric,ANCHORS_MEAN,ANCHORS_STD,TWOSTEP_MEAN,TWOSTEP_STD,MEAN_DIFF_%,STD_DIFF_%,POINTWISE_MEAN_%,POINTWISE_STD_%,ANCHORS_ERROR_RATE%
Coverage,14.84645286686103,10.497986273324594,7.6384839650145775,4.650832086955498,-48.55010800549846,-55.69786465835575,-14.02035919357979,129.72911848853443,5.248854157392633
