Metric,ANCHORS_MEAN,ANCHORS_STD,TWOSTEP_MEAN,TWOSTEP_STD,MEAN_DIFF_%,STD_DIFF_%,POINTWISE_MEAN_%,POINTWISE_STD_%,ANCHORS_ERROR_RATE%
Coverage,14.141592920353983,11.357323672521963,7.778761061946903,6.5171448676620995,-44.993742177722154,-42.617248080815436,-37.62686099280547,31.46926343062691,8.082138239191448
