Metric,ANCHORS_MEAN,ANCHORS_STD,TWOSTEP_MEAN,TWOSTEP_STD,MEAN_DIFF_%,STD_DIFF_%,POINTWISE_MEAN_%,POINTWISE_STD_%,ANCHORS_ERROR_RATE%
Coverage,10.041666666666666,9.577262569927449,1.3107638888888888,0.8733846834944234,-86.94674965421852,-90.88064384663687,-64.09527832401463,41.12437389362375,11.343397951080274
