Metric,ANCHORS_MEAN,ANCHORS_STD,TWOSTEP_MEAN,TWOSTEP_STD,MEAN_DIFF_%,STD_DIFF_%,POINTWISE_MEAN_%,POINTWISE_STD_%,ANCHORS_ERROR_RATE%
Coverage,6.253731343283582,4.702629571106727,1.0,0.0,-84.00954653937947,-100.0,-70.22635685838634,26.40555261690188,16.936856351884536
