Metric,ANCHORS_MEAN,ANCHORS_STD,TWOSTEP_MEAN,TWOSTEP_STD,MEAN_DIFF_%,STD_DIFF_%,POINTWISE_MEAN_%,POINTWISE_STD_%,ANCHORS_ERROR_RATE_MEAN%,ANCHORS_ERROR_RATE_STD%
Time,1.5239646524305437,1.594686716963149,0.3903326612847498,0.07626929714053976,-74.38702658475607,-95.21728648459657,-53.83163865636075,31.00154860501295,,
Size,3.2395833333333335,1.3274201561048156,5.630208333333333,0.9684559365514089,73.7942122186495,-27.042245659938747,95.49623842592592,62.66230199301974,,
Ranges_Sum,6.311422314236111,0.6242926956481989,4.436057306596594,0.5909121898847532,-29.713825414747223,-5.346931975359233,-29.1465834279679,11.432503342204448,,
Coverage,67.00173611111111,48.40284151194393,8.772569444444445,9.63277162769307,-86.90695203793435,-80.09874766274604,-80.00556615960191,56.066394953556006,1.8827603317289414,4.420918242689214
