Metric,ANCHORS_MEAN,ANCHORS_STD,TWOSTEP_MEAN,TWOSTEP_STD,MEAN_DIFF_%,STD_DIFF_%,POINTWISE_MEAN_%,POINTWISE_STD_%,ANCHORS_ERROR_RATE%
Coverage,12.93167701863354,17.475848187095696,1.0062111801242235,0.07856590460045662,-92.21902017291066,-99.55043152264008,-54.838013860413966,43.09542405989076,28.343636877587485
