Metric,ANCHORS_MEAN,ANCHORS_STD,TWOSTEP_MEAN,TWOSTEP_STD,MEAN_DIFF_%,STD_DIFF_%,POINTWISE_MEAN_%,POINTWISE_STD_%,ANCHORS_ERROR_RATE%
Coverage,3.698717948717949,5.088221531767706,1.0,0.0,-72.96360485268632,-100.0,-37.54009102925511,37.098321202927856,2.5489787989787986
