Metric,ANCHORS_MEAN,ANCHORS_STD,TWOSTEP_MEAN,TWOSTEP_STD,MEAN_DIFF_%,STD_DIFF_%,POINTWISE_MEAN_%,POINTWISE_STD_%,ANCHORS_ERROR_RATE%
Coverage,17.206088992974237,19.94077085559295,1.0,0.0,-94.18810398802232,-100.0,-72.7382940902417,29.280481796339714,36.050181004055595
