Metric,ONESTEP_MEAN,ONESTEP_STD,TWOSTEP_MEAN,TWOSTEP_STD,MEAN_DIFF_%,STD_DIFF_%,POINTWISE_MEAN_%,POINTWISE_STD_%
Time,0.10507636199916305,0.007043891849913092,0.1605517199998576,0.010690346415172056,52.795278543366784,51.767611470411126,52.98540315533199,8.069750407502292
Size,27.0,2.4576411454889016,27.0,2.4576411454889016,0.0,0.0,0.0,0.0
Ranges_Sum,18.830001883333935,1.23689840764715,18.844088339441253,1.2353180871541771,0.0748085751376669,-0.12776477705869776,0.07583230818727395,0.10528884604408464
Coverage,1.0,0.0,1.0,0.0,0.0,nan,0.0,0.0
