Metric,ONESTEP_MEAN,ONESTEP_STD,TWOSTEP_MEAN,TWOSTEP_STD,MEAN_DIFF_%,STD_DIFF_%,POINTWISE_MEAN_%,POINTWISE_STD_%
Time,0.2633258803820758,0.03737535163782538,0.3903326612847498,0.07626929714053976,48.23178820038196,104.06308917065044,48.71145605923786,23.808556529270362
Size,5.630208333333333,0.9684559365514089,5.630208333333333,0.9684559365514089,0.0,0.0,0.0,0.0
Ranges_Sum,4.400761150947254,0.5967132542726875,4.436057306596594,0.5909121898847532,0.8020466105446982,-0.9721695213566143,1.0028991883203746,7.45615300848201
Coverage,7.416666666666667,8.652833511502331,8.772569444444445,9.63277162769307,18.281835205992508,11.325054560313614,31.430568780432697,71.71456519650683
