coverage_onestep,coverage_twostep,coverage_relative_%
2,7,250.0
40,43,7.5
45,55,22.22222222222222
9,19,111.11111111111111
1,10,900.0
6,12,100.0
1,23,2200.0
16,22,37.5
18,26,44.44444444444444
21,36,71.42857142857143
13,12,-7.6923076923076925
2,2,0.0
1,14,1300.0
36,49,36.11111111111111
35,35,0.0
12,14,16.666666666666664
1,2,100.0
6,12,100.0
9,10,11.11111111111111
1,9,800.0
34,51,50.0
43,47,9.30232558139535
21,20,-4.761904761904762
45,51,13.333333333333334
1,17,1600.0
15,16,6.666666666666667
14,15,7.142857142857142
58,64,10.344827586206897
16,30,87.5
22,23,4.545454545454546
8,29,262.5
48,60,25.0
47,61,29.78723404255319
1,13,1200.0
13,19,46.15384615384615
1,8,700.0
5,22,340.0
4,16,300.0
23,42,82.6086956521739
8,13,62.5
9,11,22.22222222222222
6,9,50.0
2,2,0.0
1,56,5500.0
11,11,0.0
4,14,250.0
1,18,1700.0
17,18,5.88235294117647
61,69,13.114754098360656
7,42,500.0
2,2,0.0
1,6,500.0
30,42,40.0
10,12,20.0
42,57,35.714285714285715
1,47,4600.0
1,13,1200.0
7,9,28.57142857142857
39,42,7.6923076923076925
