times_onestep,times_twostep,sizes_onestep,sizes_twostep,rsum_onestep,rsum_twostep,coverage_onestep,coverage_twostep,time_relative_%,sizes_relative_%,rsum_relative_%,coverage_relative_%
0.17912479999358766,0.2130724000162445,3,3,3.375845754565852,3.301133168584088,1,6,18.951926268094706,0.0,-2.2131516489079712,500.0
0.1680313999822829,0.2098157999862451,3,3,3.80651940165515,3.785772948169351,19,19,24.867018907399412,0.0,-0.5450242412209342,0.0
0.14355690000229515,0.1611892000073567,1,1,4.078214335648686,4.078214335648686,11,11,12.282446893726217,0.0,0.0,0.0
0.17571089998818934,0.21618790001957677,3,3,3.7212517390662647,3.7161097521516626,36,35,23.036134943312085,0.0,-0.13817895899438207,-2.7777777777777777
0.1569147999980487,0.18722490000072867,2,2,3.737117378591881,3.690573542264753,22,20,19.316278644880466,0.0,-1.2454475364823878,-9.090909090909092
0.1562397000088822,0.18541640002513304,2,2,3.8089429864308366,3.7928872030927954,18,16,18.6743190204488,0.0,-0.42152858142637345,-11.11111111111111
0.1536733999964781,0.18525910002063029,2,2,4.024419809947704,3.998597672277657,19,21,20.553784861190067,0.0,-0.6416362827312279,10.526315789473683
0.1565431999915745,0.18991600000299513,2,2,3.8089429864308366,3.751595809510201,18,20,21.318588104252896,0.0,-1.5055929459939905,11.11111111111111
0.14366950001567602,0.1598593999806326,1,1,4.078214335648686,4.078214335648686,11,11,11.268849660637825,0.0,0.0,0.0
0.2135022000002209,0.32410909997997805,5,5,2.116853403482509,1.9810937520301763,1,2,51.80597669702828,0.0,-6.413276008106646,100.0
0.1573041999945417,0.18788250000216067,2,2,3.952594202108749,3.9522271898518406,23,23,19.438959677287702,0.0,-0.009285351294407013,0.0
0.13965050000115298,0.15773520001675934,1,1,4.078214335648686,4.078214335648686,11,11,12.949971547153105,0.0,0.0,0.0
0.15482140000676736,0.19220439999480732,2,2,3.857578554283163,3.7786587872052877,26,23,24.14588680014902,0.0,-2.0458369406437327,-11.538461538461538
0.17773949998081662,0.23100820000399835,4,4,2.935251614072387,2.8618599208005238,15,15,29.97009670272,0.0,-2.5003544132299904,0.0
0.1564162000140641,0.1855875000183005,2,2,3.8568267249901407,3.8544364081207494,17,17,18.649794587525765,0.0,-0.061976257681044644,0.0
0.17160070000682026,0.21002240001689643,3,3,3.2654929533866106,3.25921753515306,4,4,22.390176735030277,0.0,-0.19217368780546026,0.0
0.15291639999486506,0.18477620001067407,2,2,3.4498149472360575,3.449148434159257,3,3,20.83478293817986,0.0,-0.019320255926609492,0.0
0.17402430000947788,0.22084269998595119,3,3,3.7404964003462284,3.729043089173052,39,36,26.90336922712715,0.0,-0.30619762585833127,-7.6923076923076925
0.14380690001416951,0.1595806999830529,1,1,4.078214335648686,4.078214335648686,11,11,10.968736526084061,0.0,0.0,0.0
0.1533132999902591,0.1900333999947179,2,2,3.4498149472360575,3.4411565515303684,3,2,23.95102056168111,0.0,-0.25098145373351527,-33.33333333333333
0.15840419998858124,0.18835320000653155,2,2,3.737117378591881,3.7145491901514207,22,20,18.906695668491885,0.0,-0.6038929515498334,-9.090909090909092
0.16583009998430498,0.19610060000559315,2,2,3.7610592478715326,3.7553136459515093,20,20,18.253923759409858,0.0,-0.15276552538423407,0.0
0.143926199991256,0.15810420000343584,1,1,4.078214335648686,4.078214335648686,11,11,9.8508819193734,0.0,0.0,0.0
0.15957269998034462,0.18968320000567473,2,2,3.8089429864308366,3.756923731262794,18,20,18.869455758434228,0.0,-1.3657136731465567,11.11111111111111
0.20099270000355318,0.4034438000235241,4,4,2.57047621733832,2.427827745412362,4,2,100.72559850004102,0.0,-5.549495885772793,-50.0
0.16895950000616722,0.21396150000509806,3,3,3.2136539684029284,3.2048360029741794,4,4,26.634785257584344,0.0,-0.27439063183057116,0.0
