times_onestep,times_twostep,feature_sizes_onestep,feature_sizes_twostep,rsum_onestep,rsum_twostep,coverage_onestep,coverage_twostep,time_relative_%,sizes_relative_%,rsum_relative_%,coverage_relative_%
0.060595599992666394,0.08500839999760501,14,14,8.164979757923252,8.17333393153107,1,1,40.28807373455034,0.0,0.10231713801509054,0.0
0.06105059999390505,0.09788650000700727,17,17,6.871371530943733,6.871371530943742,1,1,60.33667157534849,0.0,1.2925780765898135e-13,0.0
0.05178360000718385,0.07779560002381913,12,12,9.017408016782626,9.05430744196678,1,1,50.23211984687562,0.0,0.4092021245515111,0.0
0.0590492999763228,0.09005359999719076,16,16,8.516587112781322,8.532439875588452,1,1,52.50578759324811,0.0,0.18613985387807486,0.0
0.05594120000023395,0.08665200002724305,15,15,8.678916666684948,8.69470416888592,1,1,54.89835760920514,0.0,0.18190636927733292,0.0
0.054823200014652684,0.08417710001231171,14,14,8.02034037027923,8.088064521673164,1,1,53.54284315730122,0.0,0.8444049537460729,0.0
0.05134390000603162,0.078037699975539,13,13,8.606414754581879,8.609332999798376,1,1,51.990207145097145,0.0,0.03390779203318629,0.0
0.05549359999713488,0.08559209998929873,15,15,6.710277770032844,6.745520268910949,1,1,54.237785967603166,0.0,0.5252017887469937,0.0
0.05730149999726564,0.08236369999940507,14,14,8.216374780882342,8.235052531597384,1,1,43.737423982505476,0.0,0.22732349987857584,0.0
0.057679499994264916,0.09190960001433268,16,16,7.381262315654316,7.401157747187413,1,1,59.34534804128203,0.0,0.2695396895853797,0.0
0.04925400001229718,0.07556640001712367,12,12,9.086436547173193,9.145104494874287,1,1,53.42185405907561,0.0,0.6456650788954884,0.0
0.06056749998242594,0.09388580001541413,17,17,8.461996026613912,8.495843185394252,1,1,55.010195307146105,0.0,0.3999902466733224,0.0
0.05829679997987114,0.09173839999129996,16,16,7.522833614414395,7.560869569676967,1,1,57.364383676249155,0.0,0.5056067595286411,0.0
0.06008049999945797,0.09575399997993372,17,17,7.329627154622995,7.34667492309228,1,1,59.37617027287987,0.0,0.23258711677486707,0.0
0.05264699997496791,0.08009890001267195,13,13,11.118276648909204,11.163949206859407,1,1,52.1433321001322,0.0,0.41078810495944934,0.0
0.056274999980814755,0.0837974000023678,14,14,11.755930721720429,11.782760869939672,1,1,48.90697473289376,0.0,0.22822649141400336,0.0
0.050412200012942776,0.07804120000218973,12,12,11.130610847170496,11.141453324326822,1,1,54.80617783424153,0.0,0.09741133981951777,0.0
0.04994460000307299,0.07569470000453293,12,12,12.408182823630106,12.425348191322467,1,1,51.55732551642338,0.0,0.13833909393783883,0.0
0.05172099999617785,0.07635499999742024,12,12,12.120719507470422,12.191795249616119,1,1,47.62862280903853,0.0,0.5863987043169342,0.0
0.0476102999818977,0.07663100000354461,11,11,11.76225669695531,11.765994903580976,1,1,60.954667441039255,0.0,0.03178137258842341,0.0
0.039518200006568804,0.05508150000241585,7,7,13.399045092368091,13.399045092368091,1,1,39.38261356352283,0.0,0.0,0.0
0.05272479998529889,0.07902929998817854,13,13,11.883901943504949,11.884803955583218,1,1,49.89018452457679,0.0,0.0075902012870612545,0.0
0.047518700012005866,0.07454699999652803,11,11,11.030255436763262,11.050962312041143,1,1,56.87929168452275,0.0,0.18772797598925972,0.0
0.04565300000831485,0.06747599999653175,10,10,11.717347995821877,11.760475431516955,1,1,47.80189688353942,0.0,0.36806481902267113,0.0
0.047773700003745034,0.07077759999083355,11,11,12.927297298656061,12.928074019836956,1,1,48.15180734438659,0.0,0.006008380274316251,0.0
0.04356089999782853,0.05977510000229813,8,8,12.427985584635769,12.450521281320665,1,1,37.221912323386036,0.0,0.18133024480456403,0.0
0.0479324999905657,0.07338240000535734,11,11,11.978654261111174,11.982995468639787,1,1,53.095290293226526,0.0,0.03624119566341344,0.0
0.04433370000333525,0.06262989999959245,9,9,11.730429585411903,11.730429585411903,1,1,41.26928272370852,0.0,0.0,0.0
0.05058089998783544,0.07051530000171624,11,11,11.223196173739936,11.22319617373993,1,1,39.41092392321009,0.0,-4.7482646081423086e-14,0.0
0.05080709999310784,0.0762828000006266,12,12,11.101896965175412,11.101896965175412,1,1,50.1420077331212,0.0,0.0,0.0
0.05042159999720752,0.07470070000272244,12,12,11.453700642639168,11.497858557884088,1,1,48.152180825002695,0.0,0.3855340437354506,0.0
0.05158689999370836,0.07662690000142902,12,12,11.178173913095257,11.229313627258644,1,1,48.53945480494969,0.0,0.4574961398970259,0.0
0.050277600006666034,0.07012680001207627,11,11,11.836469162937897,11.838617130785238,1,1,39.47921142373252,0.0,0.01814703200568045,0.0
0.05479560000821948,0.08757639999384992,14,14,11.206398880270921,11.257474637923195,1,1,59.82378143630736,0.0,0.4557731542306073,0.0
0.04282430000603199,0.05875200001173653,8,8,12.810083739727892,12.813083202034028,1,1,37.193135681052695,0.0,0.02341485322873684,0.0
0.05388469999888912,0.07766629999969155,13,13,10.944656394471759,10.951857877420585,1,1,44.13423476662709,0.0,0.06579907755225269,0.0
0.05552919997717254,0.08838380000088364,15,15,10.200746954307679,10.211119119235029,1,1,59.16634858275876,0.0,0.10168044530278444,0.0
0.05343959998572245,0.08205339999403805,14,14,10.35317703261822,10.458421575291013,1,1,53.54418823486776,0.0,1.0165434469169652,0.0
0.047738199995364994,0.07391109998570755,11,11,11.116028945253028,11.132482378703184,1,1,54.825904606549344,0.0,0.148015388689522,0.0
0.04541449999669567,0.062180700013414025,9,9,11.735415852220966,11.750561171553365,1,1,36.91816494277875,0.0,0.12905652022150416,0.0
