Metric,ANCHORS_MEAN,ANCHORS_STD,TWOSTEP_MEAN,TWOSTEP_STD,MEAN_DIFF_%,STD_DIFF_%,POINTWISE_MEAN_%,POINTWISE_STD_%,ANCHORS_ERROR_RATE%
Coverage,30.36283185840708,18.60919077663263,19.95575221238938,12.425629650918586,-34.27572136403381,-33.22853314760295,-14.762413352423144,62.11344393684405,2.926281964499746
