Metric,ANCHORS_MEAN,ANCHORS_STD,TWOSTEP_MEAN,TWOSTEP_STD,MEAN_DIFF_%,STD_DIFF_%,POINTWISE_MEAN_%,POINTWISE_STD_%,ANCHORS_ERROR_RATE_MEAN%,ANCHORS_ERROR_RATE_STD%
Time,1.2952199625294378,0.20185221149022117,0.1357840798594563,0.016178743961619522,-89.51652354135406,-91.98485672157062,-89.2641901180367,2.1102952750410213,,
Size,2.1053864168618266,0.34983305232544726,23.229508196721312,3.296264366600922,1003.3370411568411,842.2392608959174,1024.2388758782201,203.69322823479658,,
Ranges_Sum,28.6782193793911,0.4281432482880668,14.87906611150602,4.067845110806991,-48.11718986221823,850.1131051516735,-48.10905667773322,14.20250068815492,,
Coverage,100.47072599531616,35.00894446013729,1.0608899297423888,0.4002834529248932,-98.94408055756276,-98.8566251879411,-98.74909693715651,1.002448173742648,1.1703838999610516,2.3805640608856997
