Metric,ANCHORS_MEAN,ANCHORS_STD,TWOSTEP_MEAN,TWOSTEP_STD,MEAN_DIFF_%,STD_DIFF_%,POINTWISE_MEAN_%,POINTWISE_STD_%,ANCHORS_ERROR_RATE%
Coverage,39.858369098712444,20.188843026480896,19.78540772532189,9.651273657028836,-50.36071928502207,-52.195013630203334,-22.734673249796657,186.33548570947067,0.8160919869920649
