Metric,ANCHORS_MEAN,ANCHORS_STD,TWOSTEP_MEAN,TWOSTEP_STD,MEAN_DIFF_%,STD_DIFF_%,POINTWISE_MEAN_%,POINTWISE_STD_%,ANCHORS_ERROR_RATE_MEAN%,ANCHORS_ERROR_RATE_STD%
Time,0.03850873267349533,0.03704421393284271,0.023366396699412657,0.00595887486221321,-39.321823708067114,-83.91415492574352,8.892668274174017,63.96768548324765,,
Size,2.3333333333333335,1.472894070085887,2.504950495049505,1.1685405614499995,7.355021216407348,-20.663638670100703,59.12541254125413,118.4279887756826,,
Ranges_Sum,3.685543438943894,0.8258560258913563,3.5345946214875563,0.622437050244139,-4.095700402315506,-24.631287932744065,2.490766576897115,36.011094082381014,,
Coverage,66.3036303630363,56.703445626314206,37.805280528052805,27.68800192617514,-42.98158287705326,-51.17051244355767,79.3976465640627,333.7425523500304,22.348622013624066,25.948972850820713
