Metric,ANCHORS_MEAN,ANCHORS_STD,TWOSTEP_MEAN,TWOSTEP_STD,MEAN_DIFF_%,STD_DIFF_%,POINTWISE_MEAN_%,POINTWISE_STD_%,ANCHORS_ERROR_RATE_MEAN%,ANCHORS_ERROR_RATE_STD%
Time,4.1387934705131695,0.816539449542093,0.29710410384629937,0.01970698409625813,-92.8214803187688,-97.58652394476353,-92.49393175079484,1.8331612251517446,,
Size,2.7435897435897436,0.43665093245965136,51.6474358974359,3.800817198195145,1782.4766355140189,770.447516689171,1840.277777777778,391.70966454894193,,
Ranges_Sum,57.07038187820512,1.1076766323007854,31.856469442479167,2.598200309466177,-44.18038149724562,134.56306955481983,-44.15874841275724,4.679503878607179,,
Coverage,3.2435897435897436,4.4178713328639345,1.0,0.0,-69.1699604743083,-100.0,-32.443540375252404,38.076245346122285,2.07532168333979,7.219884018861551
