Metric,ANCHORS_MEAN,ANCHORS_STD,TWOSTEP_MEAN,TWOSTEP_STD,MEAN_DIFF_%,STD_DIFF_%,POINTWISE_MEAN_%,POINTWISE_STD_%,ANCHORS_ERROR_RATE_MEAN%,ANCHORS_ERROR_RATE_STD%
Time,1.3173410756439712,0.2005629371935565,0.13331927049049527,0.014168952522737227,-89.87966951343081,-92.93540834562906,-89.64883054773645,1.9051839517094002,,
Size,2.117096018735363,0.3560951345901304,23.229508196721312,3.296264366600922,997.2345132743362,825.6695883797906,1019.3403590944575,207.52146433651305,,
Ranges_Sum,28.67482358782201,0.433892985737708,14.873418262854026,4.068805477265314,-48.13074187779604,837.7440085479835,-48.1216780890209,14.206295866144629,,
Coverage,102.1311475409836,35.024870913736414,1.0608899297423888,0.4002834529248932,-98.96124742031644,-98.85714510151725,-98.76383757511213,0.9504374791569,1.2527950113375674,2.3288722722623096
