Metric,ANCHORS_MEAN,ANCHORS_STD,TWOSTEP_MEAN,TWOSTEP_STD,MEAN_DIFF_%,STD_DIFF_%,POINTWISE_MEAN_%,POINTWISE_STD_%,ANCHORS_ERROR_RATE_MEAN%,ANCHORS_ERROR_RATE_STD%
Time,0.7953501257577706,0.32745798340576077,0.14755125871185248,0.019298412813017064,-81.44826360953009,-94.10659877267247,-77.25160656936731,11.607712075700482,,
Size,3.0946969696969697,0.44650399467814905,26.193181818181817,4.658467253159597,746.3892288861689,943.3203977307155,764.2361111111111,202.7539129532971,,
Ranges_Sum,31.665376507575758,0.5577781207946167,17.537178330858712,2.0821488082729886,-44.61718045050548,273.29338148056735,-44.59860730575755,6.648715652898317,,
Coverage,18.15530303030303,24.126295896719235,1.0151515151515151,0.14999234752441915,-94.40851241393699,-99.37830345708056,-58.405078249758624,46.19669588717922,19.863163959603032,25.68903817783534
