Metric,ANCHORS_MEAN,ANCHORS_STD,TWOSTEP_MEAN,TWOSTEP_STD,MEAN_DIFF_%,STD_DIFF_%,POINTWISE_MEAN_%,POINTWISE_STD_%,ANCHORS_ERROR_RATE%
Coverage,21.869791666666668,19.624125704826177,1.8159722222222223,1.6364410568553114,-91.69643565928396,-91.66107534435096,-64.9874568994089,70.1972504400877,10.157185852718387
