Metric,ANCHORS_MEAN,ANCHORS_STD,TWOSTEP_MEAN,TWOSTEP_STD,MEAN_DIFF_%,STD_DIFF_%,POINTWISE_MEAN_%,POINTWISE_STD_%,ANCHORS_ERROR_RATE%
Coverage,34.72345679012346,17.23440623929274,1.0049382716049382,0.07009910897075748,-97.10588067979806,-99.59326066707804,-93.1312202388284,17.742428193077192,0.644992137922518
