Metric,ANCHORS_MEAN,ANCHORS_STD,TWOSTEP_MEAN,TWOSTEP_STD,MEAN_DIFF_%,STD_DIFF_%,POINTWISE_MEAN_%,POINTWISE_STD_%,ANCHORS_ERROR_RATE_MEAN%,ANCHORS_ERROR_RATE_STD%
Time,0.05123072918596905,0.05877040177112211,0.027818613735880945,0.006841921281686659,-45.69936017326913,-88.35821931534154,-8.776553424202879,45.98977657497893,,
Size,2.351931330472103,1.360291610527229,3.5622317596566524,1.34794015398823,51.45985401459854,-0.9080006407017085,95.56509298998569,125.65138882629039,,
Ranges_Sum,4.873260630901287,1.15334985101914,4.445362311010338,1.2065486618540349,-8.780534272631574,4.612547596714609,1.9907639944264828,57.663181850893416,,
Coverage,67.96995708154506,34.03638482966186,27.888412017167383,22.51361997997599,-58.96950179958325,-33.85425598914979,-33.045703553821795,99.63124816624035,13.891269809583607,7.40660919927834
