Metric,ONESTEP_MEAN,ONESTEP_STD,TWOSTEP_MEAN,TWOSTEP_STD,MEAN_DIFF_%,STD_DIFF_%,POINTWISE_MEAN_%,POINTWISE_STD_%
Coverage,15.098712446351932,15.50311191435129,19.23175965665236,19.33635915356419,27.373507674815233,24.72566321129661,56.50901878045479,322.677100378375
