Metric,ONESTEP_MEAN,ONESTEP_STD,TWOSTEP_MEAN,TWOSTEP_STD,MEAN_DIFF_%,STD_DIFF_%,POINTWISE_MEAN_%,POINTWISE_STD_%
Time,0.19032718326127987,0.0403220808454395,0.24381890214500998,0.04073392380297185,28.10513872329894,1.0213831947587293,30.65569046319638,23.273263065075444
Size,4.030042918454936,1.2950710447823095,4.030042918454936,1.2950710447823095,0.0,0.0,0.0,0.0
Ranges_Sum,3.8680197270510113,1.3738064221698103,3.8720087781586647,1.3660916552648796,0.10312902697357043,-0.5615614238246064,0.2399789582177006,0.6010220338536689
Coverage,12.935622317596566,13.237356804538463,13.742489270386265,13.569491999217865,6.237558062375577,2.5090748824231213,11.079858132902782,24.900350054394707
