times_onestep,times_twostep,sizes_onestep,sizes_twostep,rsum_onestep,rsum_twostep,coverage_onestep,coverage_twostep,time_relative_%,sizes_relative_%,rsum_relative_%,coverage_relative_%
0.19739440002012998,0.2632336000096984,5,5,2.0579899692367345,2.064571287954094,1,1,33.354137697348186,0.0,0.3197935274582614,0.0
0.19907400000374764,0.28117490001022816,6,6,1.6173235990016055,1.6257424954604056,15,17,41.24139767369668,0.0,0.5205449585968578,13.333333333333334
0.19167729999753647,0.25974609999684617,5,5,1.9742187121542942,1.975774876198734,3,3,35.51218636749608,0.0,0.07882429818232213,0.0
0.18770269997185096,0.2519081000064034,5,5,2.225642153052628,2.2471112821664527,2,3,34.20590116401153,0.0,0.9646262803019907,50.0
0.18951180001022294,0.2561752999899909,5,5,2.252921971911149,2.279883719321717,9,12,35.176437549625874,0.0,1.1967457260713081,33.33333333333333
0.19753489998402074,0.2736879999865778,6,6,1.6027855814659095,1.6378379955465974,7,9,38.55171921959984,0.0,2.186968393403492,28.57142857142857
0.19095429999288172,0.2565122999949381,5,5,2.0628870710207745,2.069720002661661,2,2,34.33177467305015,0.0,0.3312314928371362,0.0
0.17559490000712685,0.23853590001817793,4,4,2.510619932181587,2.505647948906598,1,1,35.844435122259526,0.0,-0.19803807064771023,0.0
0.23884700000053272,0.25749839999480173,5,5,1.9304062874696104,1.931038356250475,3,3,7.808932075440518,0.0,0.03274278502755217,0.0
0.18280680000316352,0.23381599999265745,4,4,2.665870614474455,2.6637189170628055,1,1,27.903338381619946,0.0,-0.08071274727162689,0.0
0.1952805999899283,0.27274149999720976,6,6,1.630213161055722,1.653433529136389,2,2,39.66645944926251,0.0,1.4243761880581078,0.0
0.1866231999883894,0.2666634999914095,5,5,1.93530969162921,1.9397208381158229,3,3,42.88871909173122,0.0,0.22792974714549835,0.0
0.18164749999414198,0.23700489997281693,4,4,2.6778798915069144,2.673456944809803,2,2,30.47517856312924,0.0,-0.1651659848949531,0.0
0.19473849999485537,0.2711503999889828,6,6,1.5455442423887622,1.5575513318349883,10,11,39.23820918624006,0.0,0.7768842273753461,10.0
0.18994050001492724,0.25771450001047924,5,5,1.9639586841492984,1.9686870007715502,2,3,35.68170031679695,0.0,0.24075438350170372,50.0
0.2138453999941703,0.2610004000016488,5,5,1.8926891049110697,1.9079378605022461,3,3,22.050977018333818,0.0,0.8056661578285422,0.0
0.19659569999203086,0.275322999979835,6,6,1.5928450331466821,1.5982816535029365,7,7,40.04528074164156,0.0,0.3413150835843875,0.0
0.18594739999389276,0.24900199999683537,5,5,2.335198505455354,2.3441688451174327,2,2,33.90991216065057,0.0,0.38413606556884244,0.0
0.21442400000523776,0.2690913999977056,6,6,1.6733090413336382,1.677403850947787,4,4,25.49500055550333,0.0,0.24471329043230924,0.0
