Metric,ONESTEP_MEAN,ONESTEP_STD,TWOSTEP_MEAN,TWOSTEP_STD,MEAN_DIFF_%,STD_DIFF_%,POINTWISE_MEAN_%,POINTWISE_STD_%
Time,0.15846084071886346,0.015086443814757978,0.19953685529584125,0.02594264273710675,25.921870911851112,71.95995991930806,26.243654984106065,14.891566108167376
Size,2.9057337220602526,0.5469734476367879,2.9057337220602526,0.5469734476367879,0.0,0.0,0.0,0.0
Ranges_Sum,2.312145550859851,0.29436462599432583,2.325079679806293,0.2895480876958637,0.5593994262875003,-1.636249016739861,0.6107641550478915,0.668623521091363
Coverage,25.152575315840622,29.501907264453944,33.85325558794946,32.210267055459866,34.59160806738272,9.18028711407805,139.21952162855422,308.0577189194816
