coverage_anchors,coverage_twostep,coverage_relative_%
5,6,20.0
14,4,-71.42857142857143
2,11,450.0
11,2,-81.81818181818183
6,7,16.666666666666664
7,5,-28.57142857142857
6,4,-33.33333333333333
3,4,33.33333333333333
2,5,150.0
9,3,-66.66666666666666
11,4,-63.63636363636363
8,8,0.0
5,4,-20.0
4,5,25.0
6,5,-16.666666666666664
8,4,-50.0
13,1,-92.3076923076923
14,4,-71.42857142857143
15,3,-80.0
6,6,0.0
8,11,37.5
1,6,500.0
12,4,-66.66666666666666
9,8,-11.11111111111111
2,2,0.0
6,9,50.0
6,3,-50.0
11,4,-63.63636363636363
5,9,80.0
9,5,-44.44444444444444
13,6,-53.84615384615385
12,7,-41.66666666666667
7,5,-28.57142857142857
11,7,-36.36363636363637
2,3,50.0
13,4,-69.23076923076923
7,9,28.57142857142857
11,7,-36.36363636363637
13,3,-76.92307692307693
4,5,25.0
6,7,16.666666666666664
3,2,-33.33333333333333
14,6,-57.14285714285714
3,4,33.33333333333333
8,8,0.0
8,5,-37.5
2,3,50.0
5,11,120.0
4,4,0.0
13,1,-92.3076923076923
11,5,-54.54545454545454
7,3,-57.14285714285714
3,2,-33.33333333333333
7,10,42.857142857142854
9,5,-44.44444444444444
5,5,0.0
2,8,300.0
3,6,100.0
9,2,-77.77777777777779
3,6,100.0
3,2,-33.33333333333333
7,6,-14.285714285714285
9,7,-22.22222222222222
3,5,66.66666666666666
11,1,-90.9090909090909
6,2,-66.66666666666666
3,4,33.33333333333333
10,7,-30.0
4,7,75.0
8,4,-50.0
10,8,-20.0
5,2,-60.0
6,3,-50.0
11,4,-63.63636363636363
6,3,-50.0
10,4,-60.0
13,6,-53.84615384615385
11,8,-27.27272727272727
6,7,16.666666666666664
7,11,57.14285714285714
8,6,-25.0
20,6,-70.0
6,4,-33.33333333333333
6,7,16.666666666666664
1,3,200.0
2,2,0.0
10,3,-70.0
8,10,25.0
5,1,-80.0
5,8,60.0
6,6,0.0
10,9,-10.0
12,3,-75.0
1,8,700.0
6,3,-50.0
8,4,-50.0
22,8,-63.63636363636363
6,6,0.0
1,3,200.0
18,12,-33.33333333333333
8,7,-12.5
12,5,-58.333333333333336
7,7,0.0
7,5,-28.57142857142857
4,7,75.0
3,9,200.0
9,9,0.0
4,3,-25.0
6,1,-83.33333333333334
11,2,-81.81818181818183
2,7,250.0
13,8,-38.46153846153847
7,4,-42.857142857142854
29,7,-75.86206896551724
10,4,-60.0
7,7,0.0
4,3,-25.0
9,2,-77.77777777777779
3,4,33.33333333333333
9,2,-77.77777777777779
5,6,20.0
3,5,66.66666666666666
4,10,150.0
10,6,-40.0
5,4,-20.0
12,5,-58.333333333333336
8,5,-37.5
11,4,-63.63636363636363
6,4,-33.33333333333333
18,11,-38.88888888888889
4,9,125.0
4,3,-25.0
5,8,60.0
4,2,-50.0
3,6,100.0
7,7,0.0
4,2,-50.0
12,1,-91.66666666666666
9,6,-33.33333333333333
12,9,-25.0
9,7,-22.22222222222222
4,1,-75.0
8,3,-62.5
9,1,-88.88888888888889
49,2,-95.91836734693877
11,8,-27.27272727272727
14,3,-78.57142857142857
6,4,-33.33333333333333
8,3,-62.5
5,7,40.0
18,10,-44.44444444444444
2,7,250.0
21,2,-90.47619047619048
10,3,-70.0
6,7,16.666666666666664
2,2,0.0
4,6,50.0
13,8,-38.46153846153847
13,2,-84.61538461538461
7,3,-57.14285714285714
3,3,0.0
9,3,-66.66666666666666
9,4,-55.55555555555556
10,6,-40.0
10,9,-10.0
27,1,-96.29629629629629
7,3,-57.14285714285714
10,2,-80.0
4,9,125.0
4,3,-25.0
4,4,0.0
5,3,-40.0
8,7,-12.5
12,3,-75.0
5,3,-40.0
4,2,-50.0
5,3,-40.0
4,6,50.0
8,6,-25.0
4,2,-50.0
4,2,-50.0
13,6,-53.84615384615385
3,2,-33.33333333333333
17,3,-82.35294117647058
2,1,-50.0
4,7,75.0
3,2,-33.33333333333333
2,2,0.0
11,3,-72.72727272727273
12,6,-50.0
1,1,0.0
10,4,-60.0
3,2,-33.33333333333333
