Metric,ONESTEP_MEAN,ONESTEP_STD,TWOSTEP_MEAN,TWOSTEP_STD,MEAN_DIFF_%,STD_DIFF_%,POINTWISE_MEAN_%,POINTWISE_STD_%
Coverage,24.596695821185616,12.204590127511693,34.34402332361516,18.39249793568902,39.62860529435007,50.70147988197071,44.771969381853204,96.52701078624426
