coverage_onestep,coverage_twostep,coverage_relative_%
25,45,80.0
15,18,20.0
26,31,19.230769230769234
16,26,62.5
15,16,6.666666666666667
40,41,2.5
21,25,19.047619047619047
16,49,206.25
55,58,5.454545454545454
10,16,60.0
57,70,22.807017543859647
33,34,3.0303030303030303
29,41,41.37931034482759
20,25,25.0
27,41,51.85185185185185
21,55,161.9047619047619
25,44,76.0
36,40,11.11111111111111
48,73,52.083333333333336
29,53,82.75862068965517
52,54,3.8461538461538463
45,47,4.444444444444445
19,24,26.31578947368421
24,29,20.833333333333336
27,39,44.44444444444444
26,41,57.692307692307686
25,26,4.0
26,49,88.46153846153845
9,18,100.0
18,21,16.666666666666664
60,84,40.0
35,36,2.857142857142857
20,42,110.00000000000001
15,19,26.666666666666668
50,70,40.0
54,71,31.48148148148148
28,40,42.857142857142854
52,91,75.0
46,56,21.73913043478261
46,68,47.82608695652174
45,48,6.666666666666667
36,37,2.7777777777777777
31,36,16.129032258064516
50,77,54.0
13,13,0.0
44,68,54.54545454545454
25,38,52.0
54,75,38.88888888888889
43,82,90.69767441860465
20,36,80.0
