Metric,ONESTEP_MEAN,ONESTEP_STD,TWOSTEP_MEAN,TWOSTEP_STD,MEAN_DIFF_%,STD_DIFF_%,POINTWISE_MEAN_%,POINTWISE_STD_%
Coverage,2.54421768707483,3.2975589663091407,3.129251700680272,5.220670727158405,22.994652406417103,58.319253135350166,13.694599051741909,69.25946100166968
