Metric,ONESTEP_MEAN,ONESTEP_STD,TWOSTEP_MEAN,TWOSTEP_STD,MEAN_DIFF_%,STD_DIFF_%,POINTWISE_MEAN_%,POINTWISE_STD_%
Time,0.051707493877996606,0.010986669071615532,0.07214032244697517,0.01931716755269894,39.51618428305508,75.82369530548215,38.05622464667349,13.63188184038953
Size,10.54421768707483,4.775548965867846,10.54421768707483,4.775548965867846,0.0,0.0,0.0,0.0
Ranges_Sum,16.069828906423194,3.0026747422149036,16.09355252137396,2.9988065164038282,0.1476282982781825,-0.12882600158757138,0.16226004699143923,0.3118660515579902
Coverage,2.204081632653061,2.5419976490464893,2.2108843537414966,2.4694908244826856,0.3086419753086524,-2.8523560826659757,2.973221034445524,19.81087029162011
