coverage_anchors,coverage_twostep,coverage_relative_%
1,1,0.0
5,1,-80.0
2,1,-50.0
7,1,-85.71428571428571
2,1,-50.0
4,1,-75.0
1,1,0.0
3,1,-66.66666666666666
3,1,-66.66666666666666
3,1,-66.66666666666666
1,1,0.0
6,1,-83.33333333333334
2,1,-50.0
8,1,-87.5
3,1,-66.66666666666666
4,1,-75.0
3,1,-66.66666666666666
7,1,-85.71428571428571
1,1,0.0
2,1,-50.0
1,1,0.0
1,1,0.0
4,1,-75.0
5,1,-80.0
4,1,-75.0
6,1,-83.33333333333334
3,1,-66.66666666666666
4,1,-75.0
3,1,-66.66666666666666
4,1,-75.0
7,1,-85.71428571428571
7,1,-85.71428571428571
8,1,-87.5
2,1,-50.0
2,1,-50.0
4,1,-75.0
4,1,-75.0
7,1,-85.71428571428571
2,1,-50.0
2,1,-50.0
3,1,-66.66666666666666
2,1,-50.0
3,1,-66.66666666666666
5,1,-80.0
2,1,-50.0
1,1,0.0
12,1,-91.66666666666666
2,1,-50.0
1,1,0.0
1,1,0.0
2,1,-50.0
2,1,-50.0
1,1,0.0
5,1,-80.0
14,1,-92.85714285714286
1,1,0.0
4,1,-75.0
4,1,-75.0
1,1,0.0
2,1,-50.0
2,1,-50.0
2,1,-50.0
6,1,-83.33333333333334
5,1,-80.0
3,1,-66.66666666666666
2,1,-50.0
3,1,-66.66666666666666
3,1,-66.66666666666666
2,1,-50.0
1,1,0.0
2,1,-50.0
8,1,-87.5
2,1,-50.0
11,1,-90.9090909090909
4,1,-75.0
8,1,-87.5
1,1,0.0
