times_onestep,times_twostep,sizes_onestep,sizes_twostep,rsum_onestep,rsum_twostep,coverage_onestep,coverage_twostep,time_relative_%,sizes_relative_%,rsum_relative_%,coverage_relative_%
88.93545080000001,148.70956769999975,52,52,33.33768269568564,32.62670621540194,1,1,67.2106751158445,0.0,-2.132651170669745,0.0
70.98597890000008,115.10221599999932,51,51,32.55180867346282,31.82120614633101,1,1,62.14781817990706,0.0,-2.244429900841177,0.0
67.38183429999992,223.31286790000013,49,49,23.205780252479794,24.54372395319265,1,1,231.41405279315822,0.0,5.765562226979555,0.0
14.136300499999948,68.54263799999899,48,48,23.98732449548249,25.819401050337635,1,1,384.86970123476965,0.0,7.6376861254375354,0.0
22.452724999999987,97.20399720000025,47,47,26.1876501889297,33.185838498685904,1,1,332.9273938909433,0.0,26.723238852161487,0.0
129.5468158,216.0614544,47,47,32.77476941013133,32.986194601307375,1,1,66.78252805037297,0.0,0.6450852133552828,0.0
52.4131648,399.3099082999997,52,52,19.67746154687054,23.829477835728294,1,1,661.8504049959595,0.0,21.100365405201785,0.0
15.94119749999993,50.800102200000765,50,50,23.91666112056352,21.36204890458132,1,1,218.671807434799,0.0,-10.681307909596741,0.0
43.0623177,143.13782419999916,51,51,24.48959727640719,27.23021672368177,1,1,232.39693505860498,0.0,11.190953515249689,0.0
83.34394209999994,114.0154051999998,47,47,35.93717990768185,36.72912129130116,1,1,36.80107075232753,0.0,2.203682608523287,0.0
86.53751770000008,139.82431170000018,54,54,32.93175046434513,32.93400237459338,1,1,61.57652243357571,0.0,0.006838112813629188,0.0
7.202562200000102,171.65895969999838,55,55,17.8406149048516,30.68404699526606,1,1,2283.304092812915,0.0,71.989851016412,0.0
7.983060799999976,91.60405019999962,56,56,22.873725501225504,31.789761179208416,1,1,1047.4803022920719,0.0,38.97937691656402,0.0
98.57597940000004,141.5328397000012,50,50,31.565738023645714,32.847364647699955,1,1,43.577411618393874,0.0,4.0601826673407135,0.0
192.93417219999992,311.9866031999991,55,55,32.080423617586014,30.889332769893752,1,1,61.7062439703977,0.0,-3.7128276792433743,0.0
53.30000080000013,235.2969826000008,58,58,26.77570214308473,31.827263601871945,1,1,341.4577468449123,0.0,18.86621471882434,0.0
127.22935209999991,245.8221332999983,51,51,34.85363607810463,35.475226259863106,1,1,93.21180941547723,0.0,1.78342994218892,0.0
20.59355229999983,158.015755800001,53,53,20.867825803210508,29.968462125120872,1,1,667.3069390753061,0.0,43.61085053963904,0.0
131.57411490000004,260.1880860000001,51,51,32.09607020690164,32.32643580503681,1,1,97.75020808443229,0.0,0.717737706361415,0.0
37.12982929999998,100.13649209999858,50,50,29.641392363915823,31.90396025580993,1,1,169.69284262235652,0.0,7.633136338927391,0.0
14.794293399999788,60.91447209999933,50,50,27.405146335685203,32.33134558497931,1,1,311.74303126907165,0.0,17.975453182964877,0.0
1.932621200000085,17.689712999999756,57,57,7.102991411843865,13.718697386155496,1,1,815.3223094106065,0.0,93.13971523716457,0.0
100.20649860000005,367.4202065999998,52,52,25.89239399509572,31.14363872422493,1,1,266.66305252980834,0.0,20.281032067269834,0.0
61.30354940000007,111.87533959999928,50,50,31.27339787213748,31.58686154786069,1,1,82.49406550675049,0.0,1.0023332834021363,0.0
71.789761,126.63059799999974,46,46,34.628909657374635,35.49316530436521,1,1,76.39088950303058,0.0,2.4957633825081325,0.0
259.0182069999996,362.1534721000007,50,50,35.9616509212463,35.96174227321888,1,1,39.81776659430017,0.0,0.0002540260812233966,0.0
26.77655589999995,241.25015750000057,52,52,22.428733583706144,31.267541681896027,1,1,800.9753098978687,0.0,39.408413610169376,0.0
12.607367500000237,75.88323540000056,50,50,23.904195815846244,27.815811039856577,1,1,501.8959580578509,0.0,16.36371812774935,0.0
69.10826369999995,119.55770699999994,52,52,31.25758761347608,32.04155787707181,1,1,73.0005944281885,0.0,2.5080958687219264,0.0
18.89633210000011,80.57062510000105,48,48,21.038464174461616,23.466231610043145,1,1,326.3823512077277,0.0,11.539660953619286,0.0
28.22244000000001,91.08299910000096,53,53,30.547286910201517,34.3741654073306,1,1,222.73254580398057,0.0,12.52771975586174,0.0
156.89959550000003,231.1393597999995,50,50,34.63144329572189,34.13420812738688,1,1,47.31673403198765,0.0,-1.4357910644643406,0.0
102.70762560000004,135.0305399000008,51,51,36.73832399238577,36.73949625118004,1,1,31.47080278720877,0.0,0.0031908336224399404,0.0
194.92750979999985,345.07726600000024,45,45,35.484866891144115,35.4842918356932,1,1,77.02850990814868,0.0,-0.0016205653319212835,0.0
96.64500700000008,150.00414330000058,48,48,36.45632706447601,36.46597374389942,1,1,55.21147750550679,0.0,0.026460919681653212,0.0
7.893127499999991,78.22942719999992,53,53,16.83319748462927,21.612852809425192,1,1,891.1081152559616,0.0,28.394221176103475,0.0
21.1506545000002,108.38273950000077,55,55,22.891243620910444,27.97723238077685,1,1,412.432083366497,0.0,22.218053523402777,0.0
17.112818699999934,218.2315094000005,56,56,17.155836206394348,31.3485801222584,1,1,1175.251688373239,0.0,82.72837152976614,0.0
19.70354899999984,109.29019080000216,43,43,24.156171314713674,28.35839881035335,1,1,454.67261659309736,0.0,17.39608252024638,0.0
82.89890319999995,167.69541249999747,54,54,31.330298026840087,31.26831856202911,1,1,102.28906056262224,0.0,-0.19782596628312152,0.0
139.13240610000005,184.2509949000014,54,54,30.22862758773369,30.22422045612181,1,1,32.42852622527982,0.0,-0.014579330798561774,0.0
3.1317629000000125,23.465875800000504,52,52,11.213938241107533,17.079940780897438,1,1,649.2864737621233,0.0,52.30992371873947,0.0
75.74473279999984,190.62543480000025,51,51,27.450768302310987,30.956354488511955,1,1,151.66823850753707,0.0,12.77044834444887,0.0
2.435951899999964,10.65450829999827,53,53,13.36408801566538,18.71403080957524,1,1,337.38582440804464,0.0,40.03223255966781,0.0
108.90895080000018,198.53478149999864,52,52,33.48952546547946,33.41724931128103,1,1,82.29427429209822,0.0,-0.2158171941639728,0.0
8.828839300000254,79.24616050000259,57,57,19.298919984386508,24.04994735142095,1,1,797.5829982543719,0.0,24.618099722047592,0.0
85.75342890000002,277.86661919999824,52,52,27.275744628073323,29.343500771125537,1,1,224.0297475731588,0.0,7.58093379758364,0.0
80.83669779999991,151.88254269999743,49,49,33.637611093826834,34.30123610887562,1,1,87.88810878417351,0.0,1.9728660670869553,0.0
