Metric,ONESTEP_MEAN,ONESTEP_STD,TWOSTEP_MEAN,TWOSTEP_STD,MEAN_DIFF_%,STD_DIFF_%,POINTWISE_MEAN_%,POINTWISE_STD_%
Time,0.015820190000158618,0.005865856523273117,0.018510085999587318,0.0030259148563300834,17.002931060889477,-48.41478231994602,19.75679127928887,12.528680005406025
Size,1.63,0.6731270311018567,1.63,0.6731270311018567,0.0,0.0,0.0,0.0
Ranges_Sum,3.115413378155318,0.317253492996801,3.12971063149691,0.3071165515925238,0.4589199443592865,-3.195218217622396,0.5057046281094894,0.7775282499695316
Coverage,31.78,12.944944959326786,33.55,11.216394251273448,5.56954059156701,-13.353094304259086,27.92196829537322,123.0027844576675
